branch,Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Events_for_Starved_Objects,Sched_Event_Swaps_Success,Sched_Event_Swaps_Failed,Average_Memory_Usage_(MB)
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,185.962,16384,8520269,246,96,0,40,0,134,96,8520510,8520419,16385,52,2,296
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,186.736,16384,8520218,246,45,0,18,1,69,45,8520469,8520419,16386,28,0,372
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,186.966,16384,8520213,246,40,0,23,0,115,40,8520461,8520419,16385,34,0,222
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,186.725,16384,8520201,247,28,1,11,0,46,29,8520451,8520419,16384,19,0,194
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,185.986,16384,8520266,251,93,5,19,0,79,98,8520512,8520419,16384,33,0,383
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,170.622,16384,8520191,247,18,1,10,0,59,19,8520438,8520419,16384,12,0,227
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,171.503,16384,8520365,251,192,5,40,0,205,197,8520611,8520419,16385,44,0,253
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,171.304,16384,8520177,246,4,0,3,0,20,4,8520422,8520419,16384,11,0,338
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,171.455,16384,8520223,247,50,1,25,0,92,51,8520471,8520419,16384,37,0,212
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,170.837,16384,8520204,247,31,1,16,0,61,32,8520451,8520419,16384,24,0,268
HashingPOC,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,189.849,16384,8520205,246,32,0,31,0,82,32,8520455,8520419,16384,17,17,278
HashingPOC,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,189.799,16384,8520308,247,135,1,64,0,230,136,8520557,8520419,16385,63,17,265
HashingPOC,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,191.093,16384,8520258,248,85,2,44,0,141,87,8520521,8520419,16385,29,17,241
HashingPOC,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,190.265,16384,8520206,248,33,2,30,0,90,35,8520460,8520419,16384,15,17,312
HashingPOC,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,190.029,16384,8520187,246,14,0,21,0,54,14,8520440,8520419,16384,2,17,438
HashingPOC,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,175.96,16384,8520191,246,18,0,24,0,90,18,8520443,8520419,16384,7,17,462
HashingPOC,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,176.697,16384,8520440,246,267,0,79,0,358,267,8520685,8520419,16386,69,17,285
HashingPOC,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,174.815,16384,8520189,247,16,1,22,0,93,17,8520442,8520419,16384,5,17,238
HashingPOC,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,176.154,16384,8520193,246,20,0,24,0,100,20,8520445,8520419,16384,7,17,420
HashingPOC,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,175.82,16384,8520202,246,29,0,28,0,106,29,8520457,8520419,16385,9,17,170
