branch,Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Events_for_Starved_Objects,Sched_Event_Swaps_Success,Sched_Event_Swaps_Failed,Average_Memory_Usage_(MB)
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,170.319,16384,8520239,247,66,1,36,0,157,67,8520480,8520419,16384,47,0,241
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,171.714,16384,8520220,247,47,1,16,0,57,48,8520471,8520419,16384,23,0,648
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,170.379,16384,8520194,248,21,2,11,0,50,23,8520441,8520419,16384,21,0,229
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,171.338,16384,8520174,246,1,0,1,0,3,1,8520420,8520419,16384,5,0,174
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,172.895,16384,8520217,248,44,2,21,0,95,46,8520468,8520419,16385,33,2,396
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,128.091,16384,8520173,246,0,0,0,0,0,0,8520419,8520419,16384,2,0,1870
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,127.794,16384,8520175,246,2,0,2,0,45,2,8520421,8520419,16384,2,2,1820
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,128.449,16384,8520173,246,0,0,0,0,0,0,8520419,8520419,16384,1,0,1862
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,128.451,16384,8520173,246,0,0,0,0,0,0,8520419,8520419,16384,1,0,1870
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,128.775,16384,8520174,246,1,0,1,0,28,1,8520420,8520419,16384,7,0,1843
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,175.967,16384,7698927,244,965,16,25,2,131,926,7656984,7656027,16406,8,27,371
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,175.42,16384,7187788,270,1891,58,24,0,95,1878,7154553,7152725,16404,7,26,435
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,174.766,16384,7623692,243,2417,20,18,8,136,2280,7600898,7598596,16408,3,0,423
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,176.462,16384,5574239,469,10842,304,63,6,318,10573,5523276,5513040,16441,16,196,691
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,176.001,16384,6540467,420,7283,226,48,0,239,7242,6495064,6488143,16422,10,27,1042
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,132.653,16384,8520173,246,0,0,0,0,0,0,8520419,8520419,16384,0,0,1874
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,132.777,16384,8520173,246,0,0,0,0,0,0,8520419,8520419,16384,0,0,1881
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,132.636,16384,7189606,260,2813,60,25,3,352,2688,7162122,7159472,16406,9,56,711
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,132.694,16384,8142729,252,388,8,8,0,119,388,8115754,8115381,16390,3,0,1250
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,132.8,16384,8466287,243,22,0,2,0,72,22,8459030,8459005,16386,1,0,1843
