branch,Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Events_for_Starved_Objects,Sched_Event_Swaps_Success,Sched_Event_Swaps_Failed,Average_Memory_Usage_(MB)
master,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,29.2816,16384,2529194,0,0,0,0,0,0,0,2529194,2529194,16384,0,0,542
master,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,30.2498,16384,2529194,0,0,0,0,0,0,0,2529194,2529194,16384,0,0,516
master,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,30.4837,16384,2529194,0,0,0,0,0,0,0,2529194,2529194,16384,0,0,536
master,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,30.2611,16384,2529194,0,0,0,0,0,0,0,2529194,2529194,16384,0,0,512
master,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,30.2586,16384,2529194,0,0,0,0,0,0,0,2529194,2529194,16384,0,0,518
master,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,22.1274,16384,2529461,0,267,0,48,3,868,267,2529471,2529194,16388,51,0,765
master,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,22.2558,16384,2529547,0,353,0,55,6,1066,353,2529551,2529194,16390,63,0,824
master,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,21.9145,16384,2529557,0,363,0,47,4,828,363,2529572,2529194,16394,47,0,790
master,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,21.5491,16384,2529499,0,305,0,46,4,898,305,2529493,2529194,16387,51,0,742
master,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,21.6711,16384,2529598,0,404,0,44,6,754,404,2529614,2529194,16392,43,0,757
HashingPOC,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,31.2367,16384,2529198,0,4,0,6,0,116,4,2529200,2529194,16384,0,5,519
HashingPOC,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,31.265,16384,2529198,0,4,0,6,0,116,4,2529200,2529194,16384,0,5,513
HashingPOC,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,31.5047,16384,2529198,0,4,0,6,0,116,4,2529200,2529194,16384,0,5,516
HashingPOC,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,30.1659,16384,2529198,0,4,0,6,0,116,4,2529200,2529194,16384,0,5,521
HashingPOC,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,30.1945,16384,2529198,0,4,0,6,0,116,4,2529200,2529194,16384,0,5,513
HashingPOC,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,22.0681,16384,2529669,0,475,0,60,5,1347,475,2529660,2529194,16388,56,7,726
HashingPOC,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,21.2803,16384,2529576,0,382,0,56,6,1460,382,2529576,2529194,16388,56,5,735
HashingPOC,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,21.9907,16384,2529519,0,325,0,55,4,1234,325,2529518,2529194,16388,50,7,705
HashingPOC,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,22.8874,16384,2529601,0,407,0,53,5,1159,407,2529608,2529194,16390,50,5,812
HashingPOC,epidemic,"./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,21.9239,16384,2529739,0,545,0,54,6,1108,545,2529728,2529194,16389,48,7,693
