branch,Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Events_for_Starved_Objects,Sched_Event_Swaps_Success,Sched_Event_Swaps_Failed,Average_Memory_Usage_(MB)
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,172.811,16384,8520182,246,9,0,6,0,19,9,8520429,8520419,16384,11,0,160
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,170.773,16384,8520182,246,9,0,6,0,21,9,8520428,8520419,16384,12,0,216
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,171.958,16384,8520226,249,53,3,25,1,133,56,8520476,8520419,16384,49,0,262
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,173.289,16384,8520251,249,78,3,21,0,74,81,8520509,8520419,16386,30,0,465
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,170.979,16384,8520177,246,4,0,4,0,24,4,8520423,8520419,16384,9,0,185
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,10,146.293,16384,8520204,246,31,0,18,0,79,31,8520447,8520419,16384,27,0,219
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,10,146.138,16384,8520296,246,123,0,37,1,190,123,8520537,8520419,16384,55,0,194
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,10,146.374,16384,8520185,246,12,0,7,0,38,12,8520430,8520419,16384,13,0,204
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,10,145.983,16384,8520184,246,11,0,4,0,13,11,8520432,8520419,16385,12,0,164
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,10,146.466,16384,8520219,248,46,2,21,0,96,48,8520466,8520419,16385,28,0,265
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,128.518,16384,8520175,246,2,0,2,0,20,2,8520421,8520419,16384,6,0,1850
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,128.369,16384,8520173,246,0,0,0,0,0,0,8520419,8520419,16384,0,0,1841
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,128.577,16384,8520173,246,0,0,0,0,0,0,8520419,8520419,16384,2,0,1855
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,128.318,16384,8520174,246,1,0,1,0,14,1,8520420,8520419,16384,5,0,1858
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,128.478,16384,8520173,246,0,0,0,0,0,0,8520419,8520419,16384,1,0,1865
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,32,110.631,16384,8520175,246,2,0,2,0,47,2,8520421,8520419,16384,18,0,1803
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,32,110.845,16384,8520193,246,20,0,11,0,134,20,8520440,8520419,16385,34,0,1816
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,32,110.674,16384,8520178,246,5,0,3,0,48,5,8520423,8520419,16384,15,0,1819
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,32,110.509,16384,8520176,246,3,0,3,0,31,3,8520422,8520419,16384,10,0,1783
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,32,111.852,16384,8520185,247,12,1,5,0,162,13,8520434,8520419,16384,8,0,1781
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,176.896,16384,7460218,299,2030,84,42,10,346,2096,7418612,7416570,16422,11,32,409
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,175.289,16384,8272862,257,316,20,10,0,39,336,8260600,8260270,16392,3,0,344
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,175.565,16384,6857291,265,2225,70,21,0,100,2191,6829155,6827003,16405,4,0,265
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,176.376,16384,7052670,621,9221,420,78,143,994,9394,7013989,7004224,16564,57,259,353
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,177.013,16384,7370918,400,4362,196,54,16,303,4460,7341826,7337476,16446,7,9,301
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,10,150.463,16384,7219718,490,8473,253,66,8,414,8399,7189566,7181469,16443,22,42,503
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,10,149.638,16384,8047402,232,975,4,25,0,125,911,8025889,8024979,16400,11,8,238
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,10,150.204,16384,7735093,170,4769,0,21,12,151,4452,7718911,7714509,16414,7,19,290
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,10,150.074,16384,7995916,232,3492,0,19,0,109,3208,7983895,7980764,16400,5,159,402
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,10,150.087,16384,7111409,284,10631,46,61,28,420,9934,7074552,7064676,16458,20,228,472
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,132.371,16384,8000842,241,2254,0,23,10,539,2123,7976047,7973933,16413,7,112,1115
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,132.706,16384,8520173,246,0,0,0,0,0,0,8520419,8520419,16384,0,0,1867
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,133.248,16384,8520173,246,0,0,0,0,0,0,8520419,8520419,16384,0,0,1869
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,132.748,16384,7898596,233,344,0,6,0,102,317,7873644,7873326,16388,4,0,1053
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,132.603,16384,8077367,238,248,8,9,1,172,250,8056345,8056089,16392,5,0,1900
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,32,113.843,16384,8169342,242,857,13,13,3,361,823,8159151,8158306,16398,3,0,1823
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,32,113.921,16384,6902348,449,14491,207,94,6,2357,14324,6864593,6850834,16474,18,26,923
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,32,113.635,16384,7790609,303,3633,60,34,0,428,3568,7779316,7775937,16416,5,12,1855
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,32,114.636,16384,7909154,197,1990,0,28,6,492,1861,7888708,7886850,16408,12,4,1845
relaxedCompare,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,32,113.946,16384,7744943,250,3067,15,31,2,735,2945,7723233,7720380,16412,8,4,1797
