branch,Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Events_for_Starved_Objects,Sched_Event_Swaps_Success,Sched_Event_Swaps_Failed,Average_Memory_Usage_(MB)
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,151.762,16384,8520872,0,453,0,49,4,216,453,8520889,8520419,16389,50,0,885
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,147.709,16384,8520499,0,80,0,26,0,123,80,8520506,8520419,16385,33,0,972
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,147.717,16384,8520455,0,36,0,13,0,63,36,8520454,8520419,16385,19,0,1029
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,148.71,16384,8520530,0,111,0,28,0,138,111,8520533,8520419,16385,36,0,1082
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,151.784,16384,8520467,0,48,0,15,0,82,48,8520472,8520419,16386,16,0,929
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,115.517,16384,8520419,0,0,0,0,0,0,0,8520419,8520419,16384,0,0,555
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,115.3,16384,8520419,0,0,0,0,0,0,0,8520419,8520419,16384,0,0,501
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,114.394,16384,8520419,0,0,0,0,0,0,0,8520419,8520419,16384,0,0,526
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,115.422,16384,8520419,0,0,0,0,0,0,0,8520419,8520419,16384,0,0,540
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,111.717,16384,8520419,0,0,0,0,0,0,0,8520419,8520419,16384,0,0,520
relaxedCompare,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,149.235,16384,6541803,0,1098,0,8,7,73,1042,6484936,6483863,16398,4,0,922
relaxedCompare,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,147.215,16384,7227945,0,1572,0,18,0,76,1487,7180814,7179404,16400,4,0,1070
relaxedCompare,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,152.847,16384,7982186,0,63,0,2,0,11,61,7957299,7957238,16385,2,5,934
relaxedCompare,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,152.496,16384,7433178,0,796,0,11,0,54,712,7411831,7411103,16392,4,88,1051
relaxedCompare,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,152.18,16384,7595525,0,1083,0,12,9,73,1005,7571004,7569970,16402,4,8,1064
relaxedCompare,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,117.758,16384,8520419,0,0,0,0,0,0,0,8520419,8520419,16384,0,0,511
relaxedCompare,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,116.908,16384,8520419,0,0,0,0,0,0,0,8520419,8520419,16384,0,0,514
relaxedCompare,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,117.669,16384,8520419,0,0,0,0,0,0,0,8520419,8520419,16384,0,0,523
relaxedCompare,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,117.664,16384,8520419,0,0,0,0,0,0,0,8520419,8520419,16384,0,0,501
relaxedCompare,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,114.384,16384,8520419,0,0,0,0,0,0,0,8520419,8520419,16384,0,0,543
