branch,Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Events_for_Starved_Objects,Sched_Event_Swaps_Success,Sched_Event_Swaps_Failed,Average_Memory_Usage_(MB)
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,162.515,16384,8520499,0,80,0,32,0,103,80,8520502,8520419,16385,38,0,1263
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,161.817,16384,8520422,0,3,0,1,0,1,3,8520421,8520419,16384,4,0,1062
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,163.391,16384,8520456,0,37,0,14,0,43,37,8520459,8520419,16386,13,0,1088
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,162.345,16384,8520524,0,105,0,28,1,103,105,8520525,8520419,16385,34,0,1154
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,161.788,16384,8520557,0,138,0,39,0,146,138,8520558,8520419,16386,43,0,1158
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,151.964,16384,8520583,0,164,0,29,1,183,164,8520593,8520419,16388,32,0,922
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,151.421,16384,8520452,0,33,0,13,0,58,33,8520458,8520419,16386,16,0,1015
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,151.795,16384,8520557,0,138,0,28,0,128,138,8520560,8520419,16386,31,0,1070
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,151.794,16384,8520676,0,257,0,44,0,242,257,8520685,8520419,16388,40,0,1095
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,151.575,16384,8520533,0,114,0,24,0,91,114,8520540,8520419,16387,25,0,994
HashingPOC,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,165.339,16384,8520700,0,281,0,80,0,268,281,8520692,8520419,16385,69,17,945
HashingPOC,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,162.752,16384,8520434,0,15,0,22,0,60,15,8520441,8520419,16384,1,17,1106
HashingPOC,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,166.414,16384,8520434,0,15,0,22,0,54,15,8520441,8520419,16384,6,17,973
HashingPOC,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,165.816,16384,8520443,0,24,0,26,0,73,24,8520452,8520419,16385,4,17,1048
HashingPOC,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,164.885,16384,8520692,0,273,0,68,0,221,273,8520690,8520419,16386,55,17,1003
HashingPOC,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,151.245,16384,8520614,0,195,0,55,0,277,195,8520614,8520419,16385,43,17,1207
HashingPOC,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,149.951,16384,8520532,0,113,0,50,0,209,113,8520534,8520419,16384,36,17,1200
HashingPOC,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,150.933,16384,8520449,0,30,0,25,0,104,30,8520453,8520419,16384,5,17,919
HashingPOC,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,150.221,16384,8520454,0,35,0,32,0,127,35,8520464,8520419,16385,21,17,1056
HashingPOC,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,151.726,16384,8520687,0,268,0,57,1,257,268,8520697,8520419,16387,39,17,1166
