branch,Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Events_for_Starved_Objects,Sched_Event_Swaps_Success,Sched_Event_Swaps_Failed,Average_Memory_Usage_(MB)
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,35.1971,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,0,0,1799
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,34.9933,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,0,0,1639
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,34.9229,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,0,0,1690
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,34.9118,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,0,0,1636
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,asynchronous,32,34.9004,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,0,0,1575
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,4,multiset,4,,asynchronous,32,33.1246,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,1,0,1569
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,4,multiset,4,,asynchronous,32,33.6131,16384,2529140,55,1,0,1,0,4,1,2529195,2529194,16384,1,0,1694
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,4,multiset,4,,asynchronous,32,32.9954,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,1,0,1682
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,4,multiset,4,,asynchronous,32,33.0966,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,0,0,1570
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,4,multiset,4,,asynchronous,32,33.1019,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,0,0,1570
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,31.0555,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,1,0,1478
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,31.2967,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,0,0,1422
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,31.1359,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,3,0,1366
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,31.2583,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,0,0,1293
master,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,asynchronous,32,30.9094,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,0,0,1551
SynGVT,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,synchronous,32,35.3926,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,1,0,1519
SynGVT,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,synchronous,32,35.4251,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,0,0,1794
SynGVT,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,synchronous,32,35.627,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,0,0,1744
SynGVT,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,synchronous,32,35.3223,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,1,0,1797
SynGVT,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,3,multiset,3,,synchronous,32,35.3877,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,0,0,1633
SynGVT,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,4,multiset,4,,synchronous,32,33.3538,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,0,0,1445
SynGVT,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,4,multiset,4,,synchronous,32,33.8447,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,0,0,1574
SynGVT,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,4,multiset,4,,synchronous,32,33.2043,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,1,0,1563
SynGVT,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,4,multiset,4,,synchronous,32,33.7098,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,1,0,1680
SynGVT,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,4,multiset,4,,synchronous,32,33.1903,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,1,0,1737
SynGVT,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,synchronous,32,31.5299,16384,2529140,55,1,0,1,0,14,1,2529195,2529194,16384,4,0,1353
SynGVT,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,synchronous,32,31.6597,16384,2529141,55,2,0,2,0,27,2,2529196,2529194,16384,2,0,1422
SynGVT,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,synchronous,32,31.8592,16384,2529141,55,2,0,2,0,40,2,2529196,2529194,16384,3,0,1608
SynGVT,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,synchronous,32,32.0687,16384,2529140,55,1,0,1,0,9,1,2529195,2529194,16384,4,0,1431
SynGVT,epidemic,"mpirun-np2-hostolaf,honi./epidemic_sim-mmodel_100k_ba.dat",6000,6,multiset,6,,synchronous,32,31.3853,16384,2529139,55,0,0,0,0,0,0,2529194,2529194,16384,3,0,1541
