branch,Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Events_for_Starved_Objects,Sched_Event_Swaps_Success,Sched_Event_Swaps_Failed,Average_Memory_Usage_(MB)
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,114.877,16384,8520419,0,0,0,0,0,0,0,8520419,8520419,16384,0,0,546
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,111.739,16384,8520419,0,0,0,0,0,0,0,8520419,8520419,16384,0,0,518
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,114.744,16384,8520419,0,0,0,0,0,0,0,8520419,8520419,16384,0,0,524
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,115.95,16384,8520419,0,0,0,0,0,0,0,8520419,8520419,16384,0,0,552
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,32,112.667,16384,8520430,0,11,0,6,0,73,11,8520430,8520419,16384,8,0,622
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,asynchronous,32,104.501,16384,8527007,0,6588,0,185,160,5973,6588,8526901,8520419,16395,338,3,1250
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,asynchronous,32,100.414,16384,8523965,0,3546,0,217,83,5305,3546,8524009,8520419,16399,297,0,1200
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,asynchronous,32,100.902,16384,8522103,0,1684,0,163,16,3287,1684,8522095,8520419,16387,187,0,1024
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,asynchronous,32,101.168,16384,8525235,0,4816,0,183,124,5530,4816,8525209,8520419,16401,304,0,1343
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,asynchronous,32,98.2139,16384,8523990,0,3571,0,157,82,4730,3571,8524017,8520419,16394,245,0,1360
