branch,Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Events_for_Starved_Objects,Sched_Event_Swaps_Success,Sched_Event_Swaps_Failed,Average_Memory_Usage_(MB)
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,5,192.514,16384,8520948,0,529,0,68,2,146,529,8520935,8520419,16388,68,0,1084
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,asynchronous,5,178.727,16384,8524182,0,3763,0,210,97,577,3763,8524308,8520419,16443,264,0,1137
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,asynchronous,5,186.78,16384,8528349,0,7930,0,221,199,836,7930,8528484,8520419,16454,370,0,1120
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,asynchronous,5,182.987,16384,8527455,0,7036,0,198,197,847,7036,8527531,8520419,16442,358,0,911
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,asynchronous,5,170.946,16384,8529160,0,8741,0,216,225,922,8741,8529333,8520419,16440,406,0,1082
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,asynchronous,5,191.779,16384,8530546,0,10127,0,220,292,1026,10127,8530829,8520419,16493,421,2,1050
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,5,130.35,16384,8524348,0,3929,0,238,84,655,3929,8524316,8520419,16403,317,4,1054
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,5,132.657,16384,8522906,0,2487,0,234,39,583,2487,8522874,8520419,16398,283,2,1040
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,5,132.505,16384,8525398,0,4979,0,292,103,821,4979,8525422,8520419,16415,380,0,935
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,5,134.846,16384,8527603,0,7184,0,294,152,884,7184,8527409,8520419,16409,440,0,1146
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,5,129.617,16384,8523850,0,3431,0,287,61,672,3431,8523807,8520419,16398,349,7,1135
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,162.557,16384,8520454,0,35,0,16,0,70,35,8520459,8520419,16385,22,0,1182
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,161.784,16384,8520901,0,482,0,74,1,254,482,8520888,8520419,16387,80,0,911
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,161.946,16384,8520742,0,323,0,50,1,227,323,8520753,8520419,16388,53,0,965
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,159.758,16384,8520419,0,0,0,0,0,0,0,8520419,8520419,16384,0,0,978
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,8,159.967,16384,8520460,0,41,0,15,0,61,41,8520465,8520419,16386,15,0,1098
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,asynchronous,8,154.928,16384,8532662,0,12243,0,195,319,1945,12243,8532898,8520419,16476,453,0,887
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,asynchronous,8,139.861,16384,8522324,0,1905,0,148,36,646,1905,8522307,8520419,16398,181,0,815
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,asynchronous,8,146.225,16384,8528606,0,8187,0,149,202,1264,8187,8528730,8520419,16427,331,0,966
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,asynchronous,8,157.727,16384,8530122,0,9703,0,239,285,1913,9703,8530380,8520419,16471,463,0,918
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,asynchronous,8,151.786,16384,8532043,0,11624,0,218,307,1908,11624,8532041,8520419,16407,517,0,1064
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,8,107.869,16384,8530304,0,9885,0,356,228,2016,9885,8530344,8520419,16442,529,13,1059
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,8,110.907,16384,8527214,0,6795,0,336,145,1731,6795,8527216,8520419,16418,457,0,967
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,8,110.559,16384,8529488,0,9069,0,386,220,2175,9069,8529369,8520419,16423,563,47,989
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,8,109.856,16384,8520943,0,524,0,74,10,302,524,8520955,8520419,16394,93,0,1261
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,8,109.833,16384,8526764,0,6345,0,303,128,1481,6345,8526734,8520419,16415,414,0,1295
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,150.812,16384,8520427,0,8,0,3,0,17,8,8520427,8520419,16384,4,0,866
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,147.38,16384,8520543,0,124,0,25,0,126,124,8520538,8520419,16385,32,0,1200
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,147.848,16384,8520466,0,47,0,17,0,104,47,8520462,8520419,16384,24,0,987
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,148.36,16384,8520596,0,177,0,34,0,156,177,8520604,8520419,16387,36,0,1053
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,asynchronous,10,151.405,16384,8520449,0,30,0,18,0,82,30,8520452,8520419,16385,23,0,890
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,asynchronous,10,140.216,16384,8527808,0,7389,0,182,199,1723,7389,8527827,8520419,16416,361,0,1063
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,asynchronous,10,138.375,16384,8533387,0,12968,0,268,329,2721,12968,8533525,8520419,16441,577,0,874
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,asynchronous,10,137.784,16384,8529407,0,8988,0,198,230,1989,8988,8529437,8520419,16453,370,0,992
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,asynchronous,10,134.258,16384,8528467,0,8048,0,161,242,1858,8048,8528525,8520419,16417,390,0,1173
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,asynchronous,10,140.299,16384,8537303,0,16884,0,251,515,3699,16884,8537703,8520419,16471,720,2,1014
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,10,101.434,16384,8525020,0,4601,0,270,88,1703,4601,8524983,8520419,16404,349,7,1083
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,10,102.807,16384,8528593,0,8174,0,356,189,2709,8174,8528695,8520419,16440,490,24,1138
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,10,100.44,16384,8531018,0,10599,0,342,227,2711,10599,8530971,8520419,16434,546,4,1249
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,10,101.467,16384,8527999,0,7580,0,299,160,2100,7580,8527987,8520419,16423,434,0,988
master,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,asynchronous,10,100.44,16384,8535136,0,14717,0,385,426,3687,14717,8535289,8520419,16459,756,24,1099
SynGVT,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,synchronous,5,187.001,16384,8520495,0,76,0,15,0,30,76,8520493,8520419,16385,15,0,1286
SynGVT,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,synchronous,5,185.078,16384,8520626,0,207,0,34,1,63,207,8520632,8520419,16388,33,1,1213
SynGVT,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,synchronous,5,186.337,16384,8520618,0,199,0,34,3,68,199,8520632,8520419,16389,40,0,1187
SynGVT,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,synchronous,5,185.281,16384,8520419,0,0,0,0,0,0,0,8520419,8520419,16384,1,0,1142
SynGVT,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,3,multiset,3,,synchronous,5,185.293,16384,8520419,0,0,0,0,0,0,0,8520419,8520419,16384,0,0,1185
SynGVT,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,synchronous,5,182.757,16384,8536245,0,15826,0,217,378,1218,15826,8536580,8520419,16516,512,2,1044
SynGVT,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,synchronous,5,167.782,16384,8527181,0,6762,0,212,202,830,6762,8527226,8520419,16409,395,0,922
SynGVT,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,synchronous,5,166.284,16384,8529713,0,9294,0,243,275,1104,9294,8529823,8520419,16418,494,4,1061
SynGVT,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,synchronous,5,176.804,16384,8538802,0,18383,0,250,516,1626,18383,8539222,8520419,16462,742,0,959
SynGVT,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,4,multiset,4,,synchronous,5,171.106,16384,8525804,0,5385,0,189,152,670,5385,8526000,8520419,16438,300,0,1054
SynGVT,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,synchronous,5,126.087,16384,8522641,0,2222,0,155,51,417,2222,8522662,8520419,16395,208,2,1077
SynGVT,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,synchronous,5,127.266,16384,8526366,0,5947,0,204,141,681,5947,8526380,8520419,16414,335,0,876
SynGVT,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,synchronous,5,130.082,16384,8531908,0,11489,0,293,277,1198,11489,8532153,8520419,16488,496,4,906
SynGVT,epidemic,"./epidemic_sim-mmodel_10k_ba.dat",20000,6,multiset,6,,synchronous,5,128.189,16384,8529240,0,8821,0,309,240,1092,8821,8529273,8520419,16428,522,5,923
